<Munich>	<populationTotal>	"1517868"^^xsd:nonNegativeInteger
<Munich>	<postalCode>	"80331–81929"
<Munich>	<areaCode>	"089"
<Munich>	<areaCode>	"M"
<Mongolia>	<ethnicGroupsInYear>	"2010"^^xsd:gYear
<Mongolia>	rdfs:label	"Монгол Улс"
<Mongolia>	<longName>	"Mongolia"
<Mongolia>	rdfs:label	"Mongolia"
<Mongolia>	<demonym>	"Mongol"
<Mongolia>	<demonym>	"Mongolian"
<Mongolia>	<leaderTitle>	"President"
<Mongolia>	<leaderTitle>	"Prime Minister"
<Mongolia>	<areaTotal>	"1.566E12"^^xsd:double
<Mongolia>	<areaTotal>	"1.5641171297249033E12"^^xsd:double
<Mongolia>	<percentageOfAreaWater>	"0.43"^^xsd:float
<Mongolia>	<flag>	"Flag of Mongolia.svg"
<Mongolia>	<populationTotal>	"3042511"^^xsd:nonNegativeInteger
<Mongolia>	<populationDensity>	"1.92"^^xsd:double
<Mongolia>	<populationDensity>	"1.9189277279559562"^^xsd:double
<Moon>	rdfs:label	"Moon"
<Moon>	<albedo>	"0.136"^^xsd:double
<Moon>	<minimumTemperature>	"100.0"^^xsd:double
<Moon>	<meanTemperature>	"220.0"^^xsd:double
<Moon>	<maximumTemperature>	"390.0"^^xsd:double
<Moon>	<minimumTemperature>	"70.0"^^xsd:double
<Moon>	<meanTemperature>	"130.0"^^xsd:double
<Moon>	<maximumTemperature>	"230.0"^^xsd:double
<Margaret_Thatcher>	rdfs:label	"The Baroness Thatcher"
<Margaret_Thatcher>	<birthDate>	"1925-10-13"^^xsd:date
<Margaret_Thatcher>	<deathDate>	"2013-04-08"^^xsd:date
<Margaret_Thatcher>	<signature>	"Signature of Margaret Thatcher.svg"
<Margaret_Thatcher>	<office>	"Prime Minister of the United Kingdom"
<Margaret_Thatcher>	<office>	"Leader of the Opposition"
<Margaret_Thatcher>	<office>	"Leader of the Conservative Party"
<Margaret_Thatcher>	<office>	"Shadow Secretary of State for the Environment"
<Margaret_Thatcher>	<office>	"Secretary of State for Education and Science"
<Margaret_Thatcher>	<office>	"Shadow Secretary of State for Education and Science"
<Margaret_Thatcher>	<office>	"Parliamentary Secretary to the Minister for Pensions"
<Margaret_Thatcher>	<office>	"Member of Parliament"
<Margaret_Thatcher>	<office>	"forFinchley"
<Minnesota_Twins>	rdfs:label	"Minnesota Twins"
<Moravia>	rdfs:label	"Moravia"
<Moravia>	rdfs:label	"Morava"
<Moravia>	<areaTotal>	"2.234887E10"^^xsd:double
<Moravia>	<populationTotal>	"3100000"^^xsd:nonNegativeInteger
<Moravia>	<utcOffset>	"+1"
<Moravia>	<utcOffset>	"+2"
<Michael_Jordan>	rdfs:label	"Michael Jordan"
<Michael_Jordan>	<weight>	"97977.6"^^xsd:double
<Michael_Jordan>	<birthDate>	"1963-02-17"^^xsd:date
<Michael_Jordan>	<activeYearsStartYear>	"1984"^^xsd:gYear
<Michael_Jordan>	<activeYearsEndYear>	"2003"^^xsd:gYear
<Michael_Jordan>	<height>	"1.9812"^^xsd:double
<Men_at_Work>	rdfs:label	"Men at Work"
<Men_at_Work>	<background>	"group_or_band"
<Men_at_Work>	<activeYearsStartYear>	"1978"^^xsd:gYear
<Men_at_Work>	<activeYearsEndYear>	"1986"^^xsd:gYear
<Mazar-i-Sharif>	<elevation>	"357.0"^^xsd:double
<Mazar-i-Sharif>	<populationTotal>	"693000"^^xsd:nonNegativeInteger
<Mazar-i-Sharif>	<populationUrban>	"693000"^^xsd:nonNegativeInteger
<Mazar-i-Sharif>	<utcOffset>	"+4:30"
<Montenegro>	<ethnicGroupsInYear>	"2011"^^xsd:gYear
<Montenegro>	rdfs:label	"Crna Gora"
<Montenegro>	rdfs:label	"Црна Гора"
<Montenegro>	<longName>	"Montenegro"
<Montenegro>	rdfs:label	"Montenegro"
<Montenegro>	<demonym>	"Montenegrin"
<Montenegro>	<leaderTitle>	"President"
<Montenegro>	<leaderTitle>	"Prime Minister"
<Montenegro>	<leaderTitle>	"President of the Parliament"
<Montenegro>	<foundingDate>	"1852-01-01"^^xsd:date
<Montenegro>	<areaTotal>	"1.3812E10"^^xsd:double
<Montenegro>	<areaTotal>	"1.3809816604311552E10"^^xsd:double
<Montenegro>	<percentageOfAreaWater>	"1.5"^^xsd:float
<Montenegro>	<flag>	"Flag of Montenegro.svg"
<Montenegro>	<populationDensity>	"45.0"^^xsd:double
<Montenegro>	<populationDensity>	"44.78785039092372"^^xsd:double
<Magdeburg>	<populationAsOf>	"2014-01-01"^^xsd:date
<Magdeburg>	<leaderTitle>	"Oberbürgermeister"
<Magdeburg>	<elevation>	"43.0"^^xsd:double
<Magdeburg>	<areaTotal>	"2.0095E8"^^xsd:double
<Magdeburg>	<populationTotal>	"231021"^^xsd:nonNegativeInteger
<Magdeburg>	<postalCode>	"39104–39130"
<Magdeburg>	<areaCode>	"0391"
<Magdeburg>	<areaCode>	"MD"
<Moxie>	rdfs:label	"Moxie Soda"
<Michelangelo>	rdfs:label	"Michelangelo"
<Michelangelo>	<birthName>	"Michelangelo di Lodovico Buonarroti Simoni"
<Michelangelo>	<birthDate>	"1475-03-06"^^xsd:date
<Michelangelo>	<deathDate>	"1564-02-18"^^xsd:date
<Netherlands>	<ethnicGroupsInYear>	"2015"^^xsd:gYear
<Netherlands>	<longName>	"Netherlands"
<Netherlands>	rdfs:label	"the Netherlands"
<Netherlands>	<demonym>	"Dutch"
<Netherlands>	<leaderTitle>	"Monarch"
<Netherlands>	<leaderTitle>	"Prime Minister"
<Netherlands>	<foundingDate>	"1581-07-26"^^xsd:date
<Netherlands>	<foundingDate>	"1648-01-30"^^xsd:date
<Netherlands>	<areaTotal>	"4.1543E10"^^xsd:double
<Netherlands>	<areaTotal>	"4.152527937301709E10"^^xsd:double
<Netherlands>	<percentageOfAreaWater>	"18.41"^^xsd:float
<Netherlands>	<flag>	"Flag of the Netherlands.svg"
<Netherlands>	<populationTotal>	"16971452"^^xsd:nonNegativeInteger
<Netherlands>	<populationDensity>	"41526.0"^^xsd:double
<Netherlands>	<populationDensity>	"6190.375907911035"^^xsd:double
<Nevada>	rdfs:label	"State of Nevada"
<Nevada>	<demonym>	"Nevadan"
<Nevada>	<areaTotal>	"2.86367E11"^^xsd:double
<Nevada>	<areaLand>	"2.84396E11"^^xsd:double
<Nevada>	<areaWater>	"1.971E9"^^xsd:double
<Nevada>	<maximumElevation>	"4007.1"^^xsd:double
<Nevada>	<minimumElevation>	"147.0"^^xsd:double
<National_Football_League>	<title>	"National Football League"
<National_Football_League>	<foundingYear>	"1920"^^xsd:gYear
<National_Football_League>	<participant>	"[[#Clubs"
<National_Football_League>	<participant>	"Denver Broncos(3rd title)"
<National_Football_League>	<participant>	"Green Bay Packers(13 titles)"
<Nazi_Germany>	<foundingYear>	"1933"^^xsd:gYear
<Nazi_Germany>	<foundingDate>	"1933-01-30"^^xsd:date
<Nazi_Germany>	<dissolutionYear>	"1945"^^xsd:gYear
<Nazi_Germany>	<dissolutionDate>	"1945-05-23"^^xsd:date
<Nazi_Germany>	rdfs:label	"Deutsches Reich (1933–43)"
<Nazi_Germany>	rdfs:label	"Großdeutsches Reich (1943–45)"
<Nazi_Germany>	rdfs:label	"German Reich"
<Nazi_Germany>	rdfs:label	"Germany"
<Nevis>	<longName>	"State of Nevis"
<Nevis>	rdfs:label	"Nevis"
<Nevis>	<motto>	"\"Country Above Self\""
<Nevis>	<demonym>	"Nevisian"
<Nevis>	<leaderTitle>	"Monarch"
<Nevis>	<leaderTitle>	"Premier"
<Nevis>	<leaderTitle>	"Deputy"
<Nevis>	<leaderTitle>	"Governor-General"
<Nevis>	<leaderTitle>	"President, Nevis Island Assembly"
<Nevis>	<foundingDate>	"1983-09-19"^^xsd:date
<Nevis>	<areaTotal>	"9.3E7"^^xsd:double
<Nevis>	<areaTotal>	"9.29805731610624E7"^^xsd:double
<Nevis>	<flag>	"Flag of Nevis.svg"
<Nevis>	<populationDensity>	"130.0"^^xsd:double
<Nevis>	<populationDensity>	"38.224113695702144"^^xsd:double
<Nebraska>	rdfs:label	"State of Nebraska"
<Nebraska>	<demonym>	"Nebraskan"
<Nebraska>	<areaTotal>	"2.0052E11"^^xsd:double
<Nebraska>	<areaLand>	"1.99099E11"^^xsd:double
<Nebraska>	<areaWater>	"1.247E9"^^xsd:double
<Nebraska>	<maximumElevation>	"1654.0"^^xsd:double
<Nebraska>	<minimumElevation>	"256.0"^^xsd:double
<Nanjing>	<areaTotal>	"6.598E9"^^xsd:double
<Nanjing>	<leaderTitle>	"Party Secretary"
<Nanjing>	<leaderTitle>	"Mayor"
<Nanjing>	<elevation>	"15.24"^^xsd:double
<Nanjing>	<populationTotal>	"8216100"^^xsd:nonNegativeInteger
<Nanjing>	<populationDensity>	"1237.0"^^xsd:double
<Nanjing>	<populationDensity>	"1228.9631706406053"^^xsd:double
<Nanjing>	<postalCode>	"210000–211300"
<Nanjing>	<areaCode>	"25"
<Nanjing>	<utcOffset>	"+8"
<Northern_Michigan_University>	rdfs:label	"Northern Michigan University"
<Northern_Michigan_University>	<motto>	"Northern, Naturally."
<Northern_Michigan_University>	<endowment>	"1.39E7"^^<usDollar>
<Northern_Michigan_University>	<facultySize>	"457"^^xsd:nonNegativeInteger
<Northern_Michigan_University>	<numberOfStudents>	"8879"^^xsd:nonNegativeInteger
<Northern_Michigan_University>	<numberOfUndergraduateStudents>	"8233"^^xsd:nonNegativeInteger
<Northern_Michigan_University>	<numberOfPostgraduateStudents>	"646"^^xsd:nonNegativeInteger
<Northern_Michigan_University>	<officialSchoolColour>	"Forest Green and Gold"
<Northern_Michigan_University>	<http://xmlns.com/foaf/0.1/nick>	"Wildcats"
<Northern_Michigan_University>	<mascot>	"Wildcat Willy"
<Nagarjuna>	rdfs:label	"Nāgārjuna"
<Nagarjuna>	<birthYear>	"0150"^^xsd:gYear
<Nagarjuna>	<deathYear>	"0250"^^xsd:gYear
<Ophiuchus>	<abbreviation>	"Oph"
<Ophiuchus>	<neighbourConstellations>	"Hercules"
<Ophiuchus>	<neighbourConstellations>	"Serpens"
<Ophiuchus>	<neighbourConstellations>	"Libra"
<Ophiuchus>	<neighbourConstellations>	"Scorpius"
<Ophiuchus>	<neighbourConstellations>	"Sagittarius"
<Ophiuchus>	<neighbourConstellations>	"Aquila"
<Ophiuchus>	<declination>	"-8"^^xsd:nonNegativeInteger
<Ophiuchus>	<month>	"July"
<Ophiuchus>	rdfs:label	"Ophiuchus"
<Ottawa_Senators>	rdfs:label	"Ottawa Senators"
<Ottawa_Senators>	<formationYear>	"1990"^^xsd:gYear
<Ottawa_Senators>	<formationYear>	"1992"^^xsd:gYear
<Omri>	rdfs:label	"Omri"
<Omri>	<title>	"King of Israel"
<Omri>	<activeYearsStartYear>	"-0884"^^xsd:gYear
<Omri>	<activeYearsEndYear>	"-0884"^^xsd:gYear
<Paris>	rdfs:label	"Paris"
<Paris>	<subdivisions>	"20"^^xsd:nonNegativeInteger
<Paris>	<area>	"1.054E8"^^xsd:double
<Paris>	<populationTotal>	"2240621"^^xsd:nonNegativeInteger
<Paris>	<postalCode>	"75001-75020, 75116"
<Paris>	<inseeCode>	"75056"
<Poznań>	rdfs:label	"Poznań"
<Poznań>	rdfs:label	"Capital City of Poznań"
<Poznań>	rdfs:label	"Stołeczne Miasto Poznań"
<Poznań>	<areaTotal>	"2.6185E8"^^xsd:double
<Poznań>	<leaderTitle>	"Mayor"
<Poznań>	<maximumElevation>	"154.0"^^xsd:double
<Poznań>	<minimumElevation>	"60.0"^^xsd:double
<Poznań>	<populationTotal>	"551627"^^xsd:nonNegativeInteger
<Poznań>	<populationMetro>	"1400000"^^xsd:nonNegativeInteger
<Poznań>	<populationUrban>	"1100000"^^xsd:nonNegativeInteger
<Poznań>	<postalCode>	"60-001 to 61-890"
<Poznań>	<areaCode>	"+48 61"
<Poznań>	<utcOffset>	"+1"
<Poznań>	<utcOffset>	"+2"
<Pixies>	rdfs:label	"Pixies"
<Pixies>	<background>	"group_or_band"
<Pixies>	<activeYearsStartYear>	"1986"^^xsd:gYear
<Paris,_Texas>	rdfs:label	"Paris, Texas"
<Paris,_Texas>	<areaTotal>	"1.15E8"^^xsd:double
<Paris,_Texas>	<areaTotal>	"1.149954720989184E8"^^xsd:double
<Paris,_Texas>	<areaLand>	"1.107E8"^^xsd:double
<Paris,_Texas>	<areaLand>	"1.108514911223808E8"^^xsd:double
<Paris,_Texas>	<areaWater>	"4300000.0"^^xsd:double
<Paris,_Texas>	<areaWater>	"4402979.7875712"^^xsd:double
<Paris,_Texas>	<leaderTitle>	"City Council"
<Paris,_Texas>	<leaderTitle>	"City Manager"
<Paris,_Texas>	<elevation>	"183.0"^^xsd:double
<Paris,_Texas>	<elevation>	"182.88"^^xsd:double
<Paris,_Texas>	<populationTotal>	"25898"^^xsd:nonNegativeInteger
<Paris,_Texas>	<populationDensity>	"233.9"^^xsd:double
<Paris,_Texas>	<populationDensity>	"233.86207742915948"^^xsd:double
<Paris,_Texas>	<postalCode>	"75460-75462"
<Paris,_Texas>	<areaCode>	"903/430"
<Paris,_Texas>	<utcOffset>	"−6"
<Paris,_Texas>	<utcOffset>	"−5"
<Pope_Boniface_II>	rdfs:label	"Boniface II"
<Pope_Boniface_II>	<deathDate>	"0532-10-17"^^xsd:date
<Russia>	<ethnicGroupsInYear>	"2010"^^xsd:gYear
<Russia>	<longName>	"Russian Federation"
<Russia>	rdfs:label	"Russia"
<Russia>	<demonym>	"Russian"
<Russia>	<leaderTitle>	"President"
<Russia>	<leaderTitle>	"Prime Minister"
<Russia>	<leaderTitle>	"Chairman of the Federation Council"
<Russia>	<leaderTitle>	"Chairman of the State Duma"
<Russia>	<foundingDate>	"1993-12-12"^^xsd:date
<Russia>	<areaTotal>	"1.7098242E13"^^xsd:double
<Russia>	<areaTotal>	"1.7075273613823182E13"^^xsd:double
<Russia>	<percentageOfAreaWater>	"13.0"^^xsd:float
<Russia>	<flag>	"Flag of Russia.svg"
<Russia>	<populationTotal>	"144192450"^^xsd:nonNegativeInteger
<Russia>	<populationDensity>	"8.4"^^xsd:double
<Russia>	<populationDensity>	"8.301196408662587"^^xsd:double
<Robyn>	rdfs:label	"Robyn"
<Robyn>	<background>	"solo_singer"
<Robyn>	<http://xmlns.com/foaf/0.1/givenName>	"Robin Miriam Carlsson"
<Robyn>	<birthDate>	"1979-06-12"^^xsd:date
<Robyn>	<activeYearsStartYear>	"1989"^^xsd:gYear
<Robyn>	<imdbId>	"0138122"
<Rudolf_II,_Holy_Roman_Emperor>	rdfs:label	"Rudolf II & I"
<Rudolf_II,_Holy_Roman_Emperor>	<activeYearsStartYear>	"1576"^^xsd:gYear
<Rudolf_II,_Holy_Roman_Emperor>	<activeYearsEndYear>	"1576"^^xsd:gYear
<Rudolf_II,_Holy_Roman_Emperor>	<birthDate>	"1552-07-18"^^xsd:date
<Rudolf_II,_Holy_Roman_Emperor>	<deathDate>	"1612-01-20"^^xsd:date
<Royal_Botanic_Gardens,_Kew>	rdfs:label	"Royal Botanic Gardens, Kew"
<Royal_Botanic_Gardens,_Kew>	<budget>	"5.97E7"^^<poundSterling>
<Reichsmarine>	rdfs:label	"Reichsmarine (RM)"
<Reichsmarine>	<activeYearsStartYear>	"1919"^^xsd:gYear
<Reichsmarine>	<activeYearsEndYear>	"1935"^^xsd:gYear
<Reichsmarine>	<identificationSymbol>	"200px"
<Romano_Mussolini>	<imdbId>	"0615909"
<Swedish_language>	rdfs:label	"Swedish"
<Swedish_language>	rdfs:label	"svenska"
<Swedish_language>	<iso6391Code>	"sv"
<Swedish_language>	<iso6392Code>	"swe"
<Swedish_language>	<iso6393Code>	"swe"
<Stanley_Kubrick>	<imdbId>	"40"
<Saladin>	<title>	"Sultan of Egypt and Syria"
<Saladin>	<activeYearsStartYear>	"1174"^^xsd:gYear
<Saladin>	<activeYearsEndYear>	"1193"^^xsd:gYear
<Saladin>	rdfs:label	"Ṣalāḥuddin Yūsuf ibn Ayyūb"
<Scott_Adams>	rdfs:label	"Scott Adams"
<Sherlock_Holmes>	rdfs:label	"Sherlock Holmes"
<Sherlock_Holmes>	<firstAppearance>	"A Study in Scarlet"
<Snake_River>	rdfs:label	"Snake River"
<Snake_River>	<synonym>	"Lewis River"
<Snake_River>	<synonym>	"Shoshone River"
<Snake_River>	<length>	"1734872.832"^^xsd:double
<Snake_River>	<sourceElevation>	"2720.9496"^^xsd:double
<Snake_River>	<mouthElevation>	"109.1184"^^xsd:double
<Snake_River>	<discharge>	"1552.61269869419"^^xsd:double
<Snake_River>	<minimumDischarge>	"76.4554858011"^^xsd:double
<Snake_River>	<maximumDischarge>	"11581.590256537"^^xsd:double
<Snake_River>	<watershed>	"2.784496217422234E11"^^xsd:double
<Sinn_Féin>	<colourName>	"Green"
<Sinn_Féin>	<formationDate>	"1905-11-28"^^xsd:date
<Sinn_Féin>	<formationDate>	"1970-01-17"^^xsd:date
<Sinn_Féin>	<formationYear>	"1905"^^xsd:gYear
<Sinn_Féin>	<formationYear>	"1970"^^xsd:gYear
<Stephen_Báthory>	rdfs:label	"Stephen Báthory"
<Stephen_Báthory>	<activeYearsStartYear>	"1576"^^xsd:gYear
<Stephen_Báthory>	<activeYearsEndYear>	"1586"^^xsd:gYear
<Stephen_Báthory>	<birthDate>	"1533-09-27"^^xsd:date
<Stephen_Báthory>	<deathDate>	"1586-12-12"^^xsd:date
<Stuttgart>	<leaderTitle>	"Oberbürgermeister"
<Stuttgart>	<elevation>	"245.0"^^xsd:double
<Stuttgart>	<areaTotal>	"2.0736E8"^^xsd:double
<Stuttgart>	<populationTotal>	"604297"^^xsd:nonNegativeInteger
<Stuttgart>	<postalCode>	"70173–70619"
<Stuttgart>	<areaCode>	"0711"
<Stuttgart>	<areaCode>	"S"
<Stuttgart>	<foundingYear>	"0010"^^xsd:gYear
<Seinfeld>	rdfs:label	"Seinfeld"
<Seinfeld>	<numberOfSeasons>	"9"^^xsd:nonNegativeInteger
<Seinfeld>	<numberOfEpisodes>	"180"^^xsd:nonNegativeInteger
<Seinfeld>	<runtime>	"1320.0"^^xsd:double
<Seinfeld>	<releaseDate>	"1989-07-05"^^xsd:date
<Seinfeld>	<completionDate>	"1998-05-14"^^xsd:date
<Shaolin_Monastery>	rdfs:label	"Shaolin Monastery"
<Tycho_Brahe>	rdfs:label	"Tycho Ottesen Brahe"
<Tycho_Brahe>	<birthDate>	"1546-12-14"^^xsd:date
<Tycho_Brahe>	<birthYear>	"1546"^^xsd:gYear
<Tycho_Brahe>	<deathDate>	"1601-10-24"^^xsd:date
<Tycho_Brahe>	<deathYear>	"1601"^^xsd:gYear
<Tommy_Lee>	rdfs:label	"Tommy Lee"
<Tommy_Lee>	<background>	"solo_singer"
<Tommy_Lee>	<http://xmlns.com/foaf/0.1/givenName>	"Thomas Lee Bass"
<Tommy_Lee>	<birthDate>	"1962-10-03"^^xsd:date
<Tommy_Lee>	<activeYearsStartYear>	"1979"^^xsd:gYear
<Tiber>	<watershed>	"1.7375E10"^^xsd:double
<Tiber>	<length>	"406000.0"^^xsd:double
<Tiber>	rdfs:label	"Tiber River"
<Tiber>	<elevation>	"1268.0"^^xsd:double
<The_Big_Country>	<gross>	"4000000.0"^^<usDollar>
<The_Big_Country>	rdfs:label	"The Big Country"
<The_Big_Country>	<runtime>	"9960.0"^^xsd:double
<The_Big_Country>	<imdbId>	"0051411"
<Timor>	rdfs:label	"Timor"
<Timor>	<areaTotal>	"3.0777E10"^^xsd:double
<Timor>	<elevation>	"2962.656"^^xsd:double
<Timor>	<populationTotal>	"3182693"^^xsd:nonNegativeInteger
<Texas_Rangers_(baseball)>	rdfs:label	"Texas Rangers"
<Ted_Hughes>	rdfs:label	"Ted Hughes"
<Ted_Hughes>	<birthName>	"Edward James Hughes"
<Ted_Hughes>	<birthDate>	"1930-08-17"^^xsd:date
<Ted_Hughes>	<deathDate>	"1998-10-28"^^xsd:date
<Tigris>	<sourceElevation>	"1150.0"^^xsd:double
<Tigris>	<discharge>	"1014.0"^^xsd:double
<Tigris>	<minimumDischarge>	"337.0"^^xsd:double
<Tigris>	<maximumDischarge>	"2779.0"^^xsd:double
<Seven_Samurai>	<budget>	"1.25E8"^^<japaneseYen>
<Seven_Samurai>	<gross>	"2.68E8"^^<japaneseYen>
<Seven_Samurai>	rdfs:label	"Seven Samurai"
<Seven_Samurai>	<runtime>	"12420.0"^^xsd:double
<Stonewall_Jackson>	rdfs:label	"Thomas Jonathan Jackson"
<Stonewall_Jackson>	<http://xmlns.com/foaf/0.1/nick>	"\"Stonewall\", \"Old Jack\", \"Old Blue Light\", \"Tom Fool\""
<Stonewall_Jackson>	<serviceStartYear>	"1846"^^xsd:gYear
<Stonewall_Jackson>	<serviceEndYear>	"1851"^^xsd:gYear
<Stonewall_Jackson>	<militaryCommand>	"*"
<Stonewall_Jackson>	<militaryCommand>	"Stonewall Brigade"
<Stonewall_Jackson>	<militaryCommand>	"Second Corps, Army of Northern Virginia"
<United_Kingdom>	<ethnicGroupsInYear>	"2011"^^xsd:gYear
<United_Kingdom>	rdfs:label	"United Kingdom"
<United_Kingdom>	<demonym>	"British"
<United_Kingdom>	<demonym>	"Briton"
<United_Kingdom>	<leaderTitle>	"Monarch"
<United_Kingdom>	<leaderTitle>	"Prime Minister"
<United_Kingdom>	<foundingDate>	"1707-05-01"^^xsd:date
<United_Kingdom>	<foundingDate>	"1801-01-01"^^xsd:date
<United_Kingdom>	<areaTotal>	"2.42495E11"^^xsd:double
<United_Kingdom>	<areaTotal>	"2.42495406794539E11"^^xsd:double
<United_Kingdom>	<percentageOfAreaWater>	"1.34"^^xsd:float
<United_Kingdom>	<flag>	"Flag of the United Kingdom.svg"
<United_Kingdom>	<populationTotal>	"64716000"^^xsd:nonNegativeInteger
<United_Kingdom>	<populationDensity>	"255.6"^^xsd:double
<United_Kingdom>	<populationDensity>	"255.56101873924493"^^xsd:double
<Lockheed_U-2>	<productionStartYear>	"1955"^^xsd:gYear
<Lockheed_U-2>	<productionEndYear>	"1989"^^xsd:gYear
<Lockheed_U-2>	<numberBuilt>	"104"^^xsd:nonNegativeInteger
<Volksmarine>	rdfs:label	"People's Navy"
<Volksmarine>	rdfs:label	"Volksmarine"
<Volksmarine>	<activeYearsStartYear>	"1956"^^xsd:gYear
<Volksmarine>	<activeYearsEndYear>	"1990"^^xsd:gYear
<Volksmarine>	<role>	"Coastal defence"
<Volksmarine>	<militaryUnitSize>	"27,300 personnel"
<Volksmarine>	<disbanded>	"1990-10-02"^^xsd:date
<Volksmarine>	<identificationSymbol>	"150px"
<World_War_II>	<result>	"Alliedvictory"
<World_War_II>	<result>	"* Collapse ofNazi Germany"
<World_War_II>	<result>	"* Fall ofJapaneseandItalian Empires"
<World_War_II>	<result>	"* Creation of theUnited Nations"
<World_War_II>	<result>	"* Emergence of theUnited Statesand theSoviet Unionassuperpowers"
<World_War_II>	<result>	"* Beginning of theCold War(more...)."
<World_War_II>	<combatant>	"Allies"
<World_War_II>	<combatant>	"Axis"
<World_War_II>	<causalties>	"Military dead:"
<World_War_II>	<causalties>	"Over 16,000,000"
<World_War_II>	<causalties>	"Civilian dead:"
<World_War_II>	<causalties>	"Over 45,000,000"
<World_War_II>	<causalties>	"Total dead:"
<World_War_II>	<causalties>	"Over 61,000,000 (1937–45)"
<World_War_II>	<causalties>	"(...further details)"
<World_War_II>	rdfs:label	"World War II"
<World_War_II>	<date>	"1939-09-01"^^xsd:date
<World_War_II>	<date>	"1945-09-02"^^xsd:date
<West_Germany>	<foundingYear>	"1949"^^xsd:gYear
<West_Germany>	<foundingDate>	"1949-05-23"^^xsd:date
<West_Germany>	<dissolutionYear>	"1990"^^xsd:gYear
<West_Germany>	<dissolutionDate>	"1990-10-03"^^xsd:date
<West_Germany>	rdfs:label	"''"
<West_Germany>	rdfs:label	"Federal Republic of Germany"
<West_Germany>	rdfs:label	"West Germany"
<West_Germany>	<motto>	"(\"Unity and Justice and Freedom\")"
<West_Berlin>	rdfs:label	"''West-Berlin"
<West_Berlin>	rdfs:label	"Berlin (West)''"
<West_Berlin>	rdfs:label	"West Berlin"
<Weimar_Republic>	<foundingYear>	"1919"^^xsd:gYear
<Weimar_Republic>	<foundingDate>	"1919-11-09"^^xsd:date
<Weimar_Republic>	<dissolutionYear>	"1933"^^xsd:gYear
<Weimar_Republic>	<dissolutionDate>	"1933-03-23"^^xsd:date
<Weimar_Republic>	rdfs:label	"Deutsches Reich"
<Weimar_Republic>	rdfs:label	"German Reich"
<Weimar_Republic>	rdfs:label	"Germany"
<Walter_Raleigh>	rdfs:label	"Sir Walter Raleigh"
<Walter_Raleigh>	<birthDate>	"1552-01-22"^^xsd:date
<Walter_Raleigh>	<deathDate>	"1618-10-29"^^xsd:date
<Xenophon>	rdfs:label	"Xenophon"
<Brave_New_World>	rdfs:label	"Brave New World"
<Brave_New_World>	<oclc>	"20156268"
<Wall_Street>	rdfs:label	"Wall Street"
<Wall_Street>	<length>	"1126.5408"^^xsd:double
<Wall_Street>	<routeStartDirection>	"West"
<Wall_Street>	<routeEndDirection>	"East"
<The_Walt_Disney_Company>	rdfs:label	"The Walt Disney Company"
<The_Walt_Disney_Company>	<numberOfEmployees>	"185000"^^xsd:nonNegativeInteger
<Westminster>	rdfs:label	"Westminster"
<Westminster>	<gridReference>	"TQ295795"
<Westminster>	<areaCode>	"020"
<Westminster>	<postalCode>	"SW1"
<Westminster>	<distanceToCharingCross>	"933.41952"^^xsd:double
<Dresden>	<populationMetro>	"1143197"^^xsd:nonNegativeInteger
<Dresden>	<populationUrban>	"780561"^^xsd:nonNegativeInteger
<Dresden>	<populationAsOf>	"2014-11-30"^^xsd:date
<Dresden>	<leaderTitle>	"Oberbürgermeisterin"
<Dresden>	rdfs:label	"Dresden"
<Dresden>	<elevation>	"113.0"^^xsd:double
<Dresden>	<areaTotal>	"3.288E8"^^xsd:double
<Dresden>	<populationTotal>	"536107"^^xsd:nonNegativeInteger
<Hyderabad>	rdfs:label	"Hyderabad"
<Hyderabad>	<http://xmlns.com/foaf/0.1/nick>	"City of Pearls"
<Hyderabad>	<areaTotal>	"6.5E8"^^xsd:double
<Hyderabad>	<areaMetro>	"7.1E9"^^xsd:double
<Hyderabad>	<leaderTitle>	"MP"
<Hyderabad>	<leaderTitle>	"Mayor"
<Hyderabad>	<leaderTitle>	"Deputy Mayor"
<Hyderabad>	<leaderTitle>	"Police commissioner"
<Hyderabad>	<elevation>	"505.0"^^xsd:double
<Hyderabad>	<populationTotal>	"6731790"^^xsd:nonNegativeInteger
<Hyderabad>	<populationTotalRanking>	"4"^^xsd:positiveInteger
<Hyderabad>	<populationDensity>	"18480.0"^^xsd:double
<Hyderabad>	<populationMetro>	"7749334"^^xsd:nonNegativeInteger
<Hyderabad>	<postalCode>	"500 xxx, 501 xxx, 502 xxx, 508 xxx, 509 xxx"
